layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual
model.enc.8x8_down.conv1,1.3,0.5962433577914659,0.7647682287010031,0.9997548520236098,0.022141270407320144
model.enc.8x8_down.norm0,0.9,1.4029346701939989,1.115636928919302,0.9998593261407174,0.016772833077045846
model.enc.8x8_down.norm0,1.0,1.257342131295733,1.0,1.0,0.0
model.enc.8x8_down.norm0,1.2,1.042945548912655,0.8293887555390037,0.9998848229894135,0.015176981103946932
model.enc.8x8_down.norm0,1.3,0.9600366886452281,0.7634288665516523,0.9998485365359391,0.017404137063958464
model.enc.8x8_down.norm1,0.9,1.7940605575577924,1.1157588741983204,0.9998491080441085,0.017371273511185996
model.enc.8x8_down.norm1,1.0,1.607685934418513,1.0,1.0,0.0
model.enc.8x8_down.norm1,1.2,1.3329434611491286,0.8290167988279826,0.9998913575249514,0.01474018815720743
model.enc.8x8_down.norm1,1.3,1.2273629615139963,0.7633231347112448,0.9998540819398207,0.017082588453699966
model.enc.8x8_down.skip,0.9,3.0812081713648793,1.1115119665493347,0.9997907257990561,0.02045738512608231
model.enc.8x8_down.skip,1.0,2.771507142249146,1.0,1.0,0.0
model.enc.8x8_down.skip,1.2,2.2992623743259157,0.8294609143557538,0.9998236277960423,0.018780662947848893
model.enc.8x8_down.skip,1.3,2.1194366090140435,0.7645537224704094,0.9997780039506106,0.0210699505583945
model.map_layer0,0.9,420.8977374210067,1.1107416276526685,0.9999999584927473,0.0002881223761194026
model.map_layer0,1.0,378.9339568016206,1.0,1.0,0.0
model.map_layer0,1.2,316.1867436654926,0.8344110895047949,0.9999998484430784,0.0005505577354750473
model.map_layer0,1.3,292.0154045643605,0.7706232768205304,0.9999997360573274,0.0007265571383344207
model.map_layer1,0.9,192.25183670608956,1.1108902363993385,0.9999999173686346,0.00040652518231727047
model.map_layer1,1.0,173.0610410648599,1.0,1.0,0.0
model.map_layer1,1.2,144.39175084164418,0.8343396629833864,0.999999583327755,0.0009128769448535531
model.map_layer1,1.3,133.34295367643165,0.7704959705574836,0.99999910849827,0.0013352912286772587
