arm,k,next_k,space,block,coordinate_count,b_norm,R_norm,delta_norm,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,closure_l2,closure_relative,closure_max_abs,closure_pass
B,7,8,observable,residual,393216,0.1634306963258218,0.19061709011138028,0.18227441222255267,-0.47861857447967887,0.396094084215708,0.6166313847302999,1.1663481487673444,0.0,0.0,0.0,True
B,7,8,observable,feature,49152,0.03749691384054063,0.038620304437620004,0.04109904756430697,-0.41722930537046266,0.5202892114075982,0.5590273858888285,1.0299595481872643,0.0,0.0,0.0,True
C,7,8,state,theta,55732739,0.0015033027564176542,0.01499560680561375,0.014597763998191994,-0.3112599940078187,-0.21676126072686128,0.9951995936130063,9.975107636566857,0.0,0.0,0.0,True
C,7,8,state,EMA,55732771,1.326316270354187e-05,0.00010056145887540655,0.00010024679521201001,-0.08963307102785346,0.042390684994076236,0.9912799771861511,7.582012007479336,0.0,0.0,0.0,True
C,7,8,state,m,55732739,3.8778987288708047,8.466938747525658,6.5218609300537675,-0.6729696834971881,-0.27907592323140984,0.8980918989444077,2.1833831514189965,0.0,0.0,0.0,True
C,7,8,state,v,55732739,0.24731747223442666,1.2039095151062418,1.0549522627119512,-0.6677458212553765,-0.5275955086503531,0.9846552713465196,4.867870855339663,0.0,0.0,0.0,True
C,7,8,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,7,8,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,7,8,observable,residual,393216,0.16565913234664945,0.1739993774437876,0.1745880663739979,-0.47247406534389097,0.4779761919105908,0.5483177384962543,1.0503458214406545,0.0,0.0,0.0,True
C,7,8,observable,feature,49152,0.03695577916674063,0.03793854485620042,0.03811553239612515,-0.4822475840396178,0.4895643952688508,0.5277824648405853,1.0265930176989546,0.0,0.0,0.0,True
D,7,8,state,theta,55732739,0.0006829303998236343,0.01638606906035316,0.01652837834884575,0.18844648656108134,0.22814262011722164,0.9991763587574812,23.993761391475378,0.0,0.0,0.0,True
D,7,8,state,EMA,55732771,9.20103059523923e-06,9.727608253203528e-05,9.740635117748504e-05,-0.03312585642315626,0.061378718939816675,0.995533549315485,10.572302909455336,0.0,0.0,0.0,True
D,7,8,state,m,55732739,2.0194313259165177,7.922741955540873,8.245883954809258,0.03583436991362712,0.279331822337641,0.9695876207457343,3.923253964551204,0.0,0.0,0.0,True
D,7,8,state,v,55732739,0.1877207006730874,3.8195931050660197,3.9608408138169406,0.7417745023345556,0.7627162052980088,0.9994947336877904,20.347213127644242,0.0,0.0,0.0,True
D,7,8,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,7,8,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,7,8,observable,residual,393216,0.16581261311955872,0.16934340298920314,0.1748031123095734,-0.45611728435479826,0.5066966992433369,0.5361083274957504,1.0212938557762101,0.0,0.0,0.0,True
D,7,8,observable,feature,49152,0.033879345296519287,0.037408729013164665,0.03767578409423637,-0.44491606597759115,0.4574715872574762,0.5928281128821349,1.1041750861994368,0.0,0.0,0.0,True
B,8,9,state,theta,55732739,0.0011739635999467929,0.021984111881442593,0.022394439097005343,0.3260845455100826,0.372531890399765,0.9987713097653613,18.72639993475008,0.0,0.0,0.0,True
B,8,9,state,EMA,55732771,1.2138856196471569e-05,0.00013255281337954343,0.00013291019980859775,-0.016307539411867498,0.07506757180787364,0.9958216803097659,10.919711975669742,0.0,0.0,0.0,True
B,8,9,state,m,55732739,3.1668712147150173,9.097470069336897,9.674458173408658,0.013920368407768243,0.340433675005327,0.9449163890616921,2.8726997255414335,0.0,0.0,0.0,True
B,8,9,state,v,55732739,0.26164658570268545,5.047499712183469,5.211332453049964,0.6104040231755368,0.6414215072846727,0.9992089139695896,19.291288279676042,0.0,0.0,0.0,True
B,8,9,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,8,9,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,8,9,observable,residual,393216,0.17504122623798635,0.18013060856880844,0.18009203281971253,-0.48609343473570965,0.4857567469701254,0.5277535946389288,1.029075335223615,0.0,0.0,0.0,True
B,8,9,observable,feature,49152,0.03701749260519411,0.037735120028791265,0.0363780726808967,-0.526491691667584,0.47144513609602584,0.5015581195254403,1.0193861705127067,0.0,0.0,0.0,True
C,8,9,state,theta,55732739,0.0009739777932046885,0.01652799208153067,0.016714691411327955,0.1633056139032068,0.21975228834778557,0.9983461681900297,16.969577948125963,0.0,0.0,0.0,True
C,8,9,state,EMA,55732771,1.0955753142929328e-05,0.00011594785839218046,0.00011614728889414144,-0.02902538801398424,0.06535082855548818,0.995545091987541,10.583285044808754,0.0,0.0,0.0,True
C,8,9,state,m,55732739,2.4520029224608946,6.343936309635719,6.535646803008784,-0.1138890161345291,0.2646254165601738,0.927938778216365,2.587246634791437,0.0,0.0,0.0,True
C,8,9,state,v,55732739,0.1503169854028271,1.0850629639485552,1.061440896833822,-0.22470425873237132,-0.08808901547706362,0.9904330050826334,7.218498701532288,0.0,0.0,0.0,True
C,8,9,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,8,9,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,8,9,observable,residual,393216,0.1602428614500739,0.17710280000579554,0.17402415613826003,-0.471446074387105,0.44102177150281,0.583579511489863,1.1052149119352477,0.0,0.0,0.0,True
C,8,9,observable,feature,49152,0.03604037510837754,0.03672735791927176,0.036548515133424206,-0.4955977408714045,0.4880739868716987,0.5161859344088304,1.0190614778239233,0.0,0.0,0.0,True
D,8,9,state,theta,55732739,0.0006927073425195012,0.019222662317747517,0.019494400578121896,0.3770391133149807,0.40731710967649065,0.9994582804369027,27.75004845167547,0.0,0.0,0.0,True
D,8,9,state,EMA,55732771,9.302683592532884e-06,0.00011586348249667636,0.0001161121255014264,-0.013388246187205678,0.06675852957893837,0.9967859547719337,12.454845028769777,0.0,0.0,0.0,True
D,8,9,state,m,55732739,1.9884898215407059,7.980992649015798,8.380497157767046,0.0813603408916757,0.3147577112025923,0.9716341054073675,4.0135949214122855,0.0,0.0,0.0,True
D,8,9,state,v,55732739,0.22622331326233924,3.877776664265016,4.023779069111209,0.6283712392195462,0.6617924581508847,0.999043143004361,17.141366238271665,0.0,0.0,0.0,True
D,8,9,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,8,9,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,8,9,observable,residual,393216,0.159028043111698,0.17725517897535728,0.17915126743041054,-0.43659828855753585,0.45569722449666206,0.6018590271041144,1.1146158596119864,0.0,0.0,0.0,True
D,8,9,observable,feature,49152,0.03741599657832831,0.037744813977098286,0.03840356391601416,-0.4778844626892686,0.5045973460680713,0.5172512269882589,1.0087881502255758,0.0,0.0,0.0,True
B,9,10,state,theta,55732739,0.0010264047725971023,0.025676518521939636,0.025842084050504484,0.14183910871169694,0.18064871491961823,0.9992267964765082,25.0159773292661,0.0,0.0,0.0,True
B,9,10,state,EMA,55732771,1.1485524863367142e-05,0.00015539398145311003,0.00015552009715919432,-0.025971284460493314,0.047902127787214865,0.9972710309005628,13.529549872704218,0.0,0.0,0.0,True
B,9,10,state,m,55732739,5.77683578431738,8.72562087699004,9.7740366280051,-0.13863792572989253,0.4672720165729722,0.8107942141186262,1.5104498730391216,0.0,0.0,0.0,True
B,9,10,state,v,55732739,1.552981820572488,4.158406686482964,5.6498648882031555,0.9458816195732496,0.9710572519145785,0.9960138441263795,2.6776917999915915,0.0,0.0,0.0,True
B,9,10,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,9,10,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,9,10,observable,residual,393216,0.16024603053202097,0.18348925749927097,0.19022033826819443,-0.39388813892201385,0.46247309401489056,0.6327937793573961,1.1450471309029115,0.0,0.0,0.0,True
B,9,10,observable,feature,49152,0.03737223650279531,0.0380973589130372,0.03752644187201578,-0.505645335221988,0.4825526690193371,0.5116462126643528,1.0194027031319801,0.0,0.0,0.0,True
C,9,10,state,theta,55732739,0.0008349802048000512,0.01871106514278717,0.01870180171987611,-0.03340390763802279,0.011226592822777048,0.9990039366790074,22.40899249493923,0.0,0.0,0.0,True
C,9,10,state,EMA,55732771,1.0283891804861183e-05,0.0001332565695040482,0.00013324719112548324,-0.039498726101198645,0.0376775451882325,0.9970219091018885,12.957795748206722,0.0,0.0,0.0,True
C,9,10,state,m,55732739,2.4683597604666354,7.512031911471551,6.5155024554576135,-0.5412366800656966,-0.24517333279611214,0.9479031144153042,3.043329433490451,0.0,0.0,0.0,True
C,9,10,state,v,55732739,0.5008041829801886,1.6319861080513371,1.208259270055541,-0.8896875630951554,-0.7872098183475387,0.9819306868246045,3.2587309841137992,0.0,0.0,0.0,True
C,9,10,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,9,10,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,9,10,observable,residual,393216,0.1576385031555445,0.1887359692750703,0.18174083480926878,-0.46116868403645156,0.3884618701609243,0.6384807703955472,1.197270752367151,0.0,0.0,0.0,True
C,9,10,observable,feature,49152,0.03596714599938536,0.03933523998418007,0.03693532270979381,-0.521877067065458,0.4180005802421679,0.5567789804054625,1.0936436264598886,0.0,0.0,0.0,True
D,9,10,state,theta,55732739,0.0006287072510781766,0.022411881361357956,0.022561842505923566,0.225294799570862,0.25166329252145586,0.9996313833658301,35.64756303179832,0.0,0.0,0.0,True
D,9,10,state,EMA,55732771,8.968097145394816e-06,0.00013655016086371106,0.00013668853252109072,-0.017400965948792396,0.048226375134184166,0.9978460138169477,15.226213392863453,0.0,0.0,0.0,True
D,9,10,state,m,55732739,3.9989626038262003,7.912272795156231,9.01338767883628,0.04180342810962041,0.48036574982440244,0.8963825177351604,1.978581341967485,0.0,0.0,0.0,True
D,9,10,state,v,55732739,1.153300502462471,3.5218978063154114,4.595001299724581,0.9084837891510067,0.9473093221556698,0.9944834220386785,3.0537555466208737,0.0,0.0,0.0,True
D,9,10,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,9,10,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,9,10,observable,residual,393216,0.16504194492433735,0.17296532222006736,0.17002459930058833,-0.4947620386341406,0.4673751316963157,0.5370330732421416,1.0480082641983068,0.0,0.0,0.0,True
D,9,10,observable,feature,49152,0.03544560582168007,0.037729964725572905,0.03663308417043001,-0.5002231622158932,0.4523835197511669,0.5459341507187999,1.0644468856135512,0.0,0.0,0.0,True
B,10,11,state,theta,55732739,0.0014393058413090729,0.028830185634576597,0.029084623104726436,0.15259618481327786,0.20074807762096136,0.9988033233278873,20.030618098760065,0.0,0.0,0.0,True
B,10,11,state,EMA,55732771,1.3115876602694335e-05,0.00018006533191225317,0.00018024758388038832,-0.02251721645082918,0.050271445273567625,0.9973503944393659,13.728806496644163,0.0,0.0,0.0,True
B,10,11,state,m,55732739,4.206855477049135,9.34319276079587,9.683212510006383,-0.1428335781854268,0.29663025781787666,0.9028318371682853,2.220944553899811,0.0,0.0,0.0,True
B,10,11,state,v,55732739,0.935361656464724,5.646405939207286,6.347998608913034,0.7138485768141568,0.782300187229118,0.9946619266134848,6.036601885679534,0.0,0.0,0.0,True
B,10,11,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,10,11,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,10,11,observable,residual,393216,0.154507883453691,0.18015638724187907,0.1789225414716425,-0.43677430552474517,0.4237599237449296,0.6297211789055225,1.1660012629444596,0.0,0.0,0.0,True
B,10,11,observable,feature,49152,0.03689342702895486,0.03782560983433416,0.037823342260645966,-0.4877393489187911,0.48764566041778185,0.5243120404111558,1.025266907426293,0.0,0.0,0.0,True
C,10,11,state,theta,55732739,0.0011465473211653492,0.02096984604912475,0.020778499766029638,-0.19346571136626803,-0.14006780541143055,0.9985335173206757,18.2895600225301,0.0,0.0,0.0,True
C,10,11,state,EMA,55732771,1.1657776374143472e-05,0.00015173328468983554,0.0001516007214674238,-0.04978161604579715,0.027072748827441314,0.9970463219392408,13.015628351421675,0.0,0.0,0.0,True
C,10,11,state,m,55732739,3.062565722791514,8.217688715044368,6.820875819393364,-0.6036697657790103,-0.27829336720470566,0.9337379174058068,2.683269343050697,0.0,0.0,0.0,True
C,10,11,state,v,55732739,0.6206453282901467,1.3380369464156228,1.734586436878976,0.5016859809966502,0.7447998432911588,0.950892945846857,2.155880154776741,0.0,0.0,0.0,True
C,10,11,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,10,11,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,10,11,observable,residual,393216,0.16442972478006454,0.17922775749747386,0.17579454290700156,-0.4793967861486518,0.44659243995234843,0.571125099962388,1.089996092477821,0.0,0.0,0.0,True
C,10,11,observable,feature,49152,0.037746708863834015,0.03664298997510652,0.03830703205555792,-0.46997502134750296,0.5358133420067186,0.49345978157776726,0.970759864317999,0.0,0.0,0.0,True
D,10,11,state,theta,55732739,0.0008006238914411045,0.025532037785068764,0.02576387155081792,0.2752022232451014,0.3038012916044631,0.9995536272249009,31.89017722055694,0.0,0.0,0.0,True
D,10,11,state,EMA,55732771,9.946190877684714e-06,0.00015908389439601514,0.00015925301288099278,-0.014248455485877887,0.04822195166631955,0.9980481603623745,15.99445419380961,0.0,0.0,0.0,True
D,10,11,state,m,55732739,4.336925561565078,9.229476719252496,9.117839937694999,-0.26053501754086406,0.21192779165085082,0.8883195797846275,2.1281150871129615,0.0,0.0,0.0,True
D,10,11,state,v,55732739,1.2264978027275462,4.347797715133031,5.4822213928212005,0.9045469445090253,0.9410938690017836,0.9954400167390778,3.5448883034801892,0.0,0.0,0.0,True
D,10,11,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,10,11,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,10,11,observable,residual,393216,0.16440978846946577,0.17877737025601012,0.18237373783027508,-0.4377226822372188,0.47240836023149413,0.5856735620591667,1.0873888466148882,0.0,0.0,0.0,True
D,10,11,observable,feature,49152,0.03606724921169813,0.03730250264483701,0.03725976915416283,-0.48462690333979536,0.48281171023026526,0.532030761258013,1.0342486177941799,0.0,0.0,0.0,True
B,11,12,state,theta,55732739,0.0011632306049344735,0.032432094395089935,0.03265701530441081,0.17609598971380266,0.2105027756471307,0.9993851041042071,27.881053212932684,0.0,0.0,0.0,True
B,11,12,state,EMA,55732771,1.187570924393327e-05,0.0002072227398586713,0.000207356691282511,-0.017371362930377013,0.03991174710222244,0.9983591140605728,17.44929381498048,0.0,0.0,0.0,True
B,11,12,state,m,55732739,2.277751342985976,10.206798730116285,11.025787750566028,0.2624057043865082,0.4494983637825814,0.9799294091376978,4.481085594152639,0.0,0.0,0.0,True
B,11,12,state,v,55732739,0.17657270106084866,6.358255024922974,6.4117430948361385,0.29031262316396295,0.31542973044576916,0.9996527019476438,36.00927542435825,0.0,0.0,0.0,True
B,11,12,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,11,12,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,11,12,observable,residual,393216,0.15617822536730613,0.18342579024542302,0.1866279387677011,-0.40504378115629,0.43874861537553783,0.6438841477960259,1.1744645568486578,0.0,0.0,0.0,True
B,11,12,observable,feature,49152,0.038141177953717506,0.03962449410003726,0.039683076087786685,-0.4797457777009013,0.4821071373944845,0.53741864599973,1.0388901503807693,0.0,0.0,0.0,True
C,11,12,state,theta,55732739,0.0010907288427368356,0.022599890160826926,0.022618678887405194,-0.00689828035119443,0.04132993218369587,0.9988366747654196,20.71998949264028,0.0,0.0,0.0,True
C,11,12,state,EMA,55732771,1.1269693520206635e-05,0.00017116418661047842,0.00017116840740301649,-0.03254618067281552,0.03329442076684338,0.9978325072973281,15.188007225181403,0.0,0.0,0.0,True
C,11,12,state,m,55732739,1.8122931450541826,6.444069972508286,6.443511825875616,-0.140925086629626,0.1403213108572535,0.9604502282731919,3.5557547574984762,0.0,0.0,0.0,True
C,11,12,state,v,55732739,0.08741111908450097,1.6583657514635846,1.670151440256116,0.10895505601014989,0.16052343874841524,0.9986457483062596,18.972022882585797,0.0,0.0,0.0,True
C,11,12,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,11,12,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,11,12,observable,residual,393216,0.1614343674316571,0.16955651699444302,0.16475520903334176,-0.5053692970956823,0.45974697895502986,0.5339591064499651,1.0503123943928756,0.0,0.0,0.0,True
C,11,12,observable,feature,49152,0.03576034174469453,0.03862585540327151,0.03847488109116572,-0.46712037912157145,0.4604931067322122,0.5697605915410161,1.0801310479367023,0.0,0.0,0.0,True
D,11,12,state,theta,55732739,0.0006669691129201069,0.02883817298109236,0.02900969851639706,0.246372445659531,0.26790696615587195,0.9997517132495836,43.237643876541476,0.0,0.0,0.0,True
D,11,12,state,EMA,55732771,9.156419033347888e-06,0.0001837633038452468,0.00018387378296339784,-0.012844239132921454,0.03696078421498884,0.9987595493487947,20.06934186563291,0.0,0.0,0.0,True
D,11,12,state,m,55732739,1.6424988469329034,10.028408407540084,10.509037649002968,0.2177406327215834,0.36407623291216623,0.988296692104922,6.105580181238172,0.0,0.0,0.0,True
D,11,12,state,v,55732739,0.1533198403083652,5.432307275854159,5.4967368308535764,0.40860993142167523,0.4317133267935806,0.9996758903290703,35.43120880460354,0.0,0.0,0.0,True
D,11,12,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,11,12,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,11,12,observable,residual,393216,0.15767511179404792,0.16895405958933815,0.16897936585839182,-0.46646075009722676,0.46671186168448464,0.5645944295362884,1.0715328352519107,0.0,0.0,0.0,True
D,11,12,observable,feature,49152,0.038814097773623386,0.03797863868799106,0.03757953108504642,-0.5212275797605933,0.5060889079387055,0.4722693427091866,0.978475370199122,0.0,0.0,0.0,True
B,12,13,state,theta,55732739,0.0011509739703179198,0.03566076623110361,0.03601432449486244,0.2925667632148914,0.3216533721732674,0.9995329209986785,30.983121383060872,0.0,0.0,0.0,True
B,12,13,state,EMA,55732771,1.2092425391124109e-05,0.00023637945471616706,0.00023665959738194652,-0.0023979020351325006,0.048701217880445555,0.9986937393595929,19.54772901800747,0.0,0.0,0.0,True
B,12,13,state,m,55732739,3.9316684562129747,10.25961462784966,11.818275453476344,0.23494231193126086,0.5366337974918526,0.9462742638487046,2.6094811254079726,0.0,0.0,0.0,True
B,12,13,state,v,55732739,0.46170194194567643,6.666509051400995,7.08459966774996,0.899309363058137,0.911407313552992,0.9995938038633018,14.438988545959749,0.0,0.0,0.0,True
B,12,13,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,12,13,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,12,13,observable,residual,393216,0.1777124386527746,0.21564325831206999,0.20602970352785197,-0.4649422259591827,0.37592046580603644,0.6456216711792357,1.213439306482125,0.0,0.0,0.0,True
B,12,13,observable,feature,49152,0.03574794417311202,0.0386633653374187,0.03747980128786722,-0.49489919944023764,0.44326477326698394,0.559547694061551,1.0815549322273903,0.0,0.0,0.0,True
C,12,13,state,theta,55732739,0.0010352622894281448,0.024493633900442027,0.024629981909823906,0.11093711363405692,0.15235558639431027,0.9991271207905386,23.659351017191742,0.0,0.0,0.0,True
C,12,13,state,EMA,55732771,1.1307522440526847e-05,0.00019189785735620996,0.0001920459265156889,-0.01636254657101593,0.042529331190945346,0.9982655762188857,16.97081375389859,0.0,0.0,0.0,True
C,12,13,state,m,55732739,3.0421601482448026,7.261339130988157,6.711930522428879,-0.38324248594710275,0.03863366694774575,0.9081521468013973,2.386902325039542,0.0,0.0,0.0,True
C,12,13,state,v,55732739,0.22894847719278463,1.7597231156248059,1.6389356445911873,-0.5745209376207477,-0.47716900888073305,0.9934419494838044,7.686109718664091,0.0,0.0,0.0,True
C,12,13,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,12,13,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,12,13,observable,residual,393216,0.17084288694765346,0.1923001633274374,0.20762163147147716,-0.35095458888774583,0.49780103090185474,0.6374194597951085,1.1255965452419363,0.0,0.0,0.0,True
C,12,13,observable,feature,49152,0.03639616177784097,0.03687310596321844,0.03656613555727834,-0.5019316629413705,0.4892062590504937,0.5087964498802602,1.0131042440213531,0.0,0.0,0.0,True
D,12,13,state,theta,55732739,0.0006651159182770936,0.03213390959573433,0.032403442959700414,0.39659311246821416,0.4138203201832092,0.999822458008812,48.313246928405405,0.0,0.0,0.0,True
D,12,13,state,EMA,55732771,9.175426424344841e-06,0.0002104212517979173,0.00021061965630786737,-0.00016885933468007466,0.04339526040439318,0.9990506400501428,22.933130523461436,0.0,0.0,0.0,True
