seed,arm,block,status,FID,KID,source,source_sha256,reused
304,DA,B1,PASS,9.414745782071467,0.0059332516975700855,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed304/DA/evaluation/B1.json,86e498ae57355707ec4870dd7b6b51f99ee51680e2d5ab3711d44ffaa32f872f,False
304,DA,B2,PASS,9.269251140351328,0.005790981464087963,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed304/DA/evaluation/B2.json,22803e2ed5d4d714f83d39670155f836475613392f97de62d446dd57934b7ca1,False
304,A_startup_down5,B0,PASS,9.42762881669971,0.005879941396415234,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed304/A_startup_down5/evaluation/B0.json,19962588913efd28d775ff428d6895a003a94d16695c5f52fe1ead0fb2279690,False
304,A_startup_down5,B1,PASS,9.216219367218612,0.005790937226265669,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed304/A_startup_down5/evaluation/B1.json,6ca1f2e0a4dcebe94c33408e015880326ab6dcbae7223c46271493df956d6c09,False
304,A_startup_down5,B2,PASS,9.114732127066748,0.005650724750012159,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed304/A_startup_down5/evaluation/B2.json,251d1521d26e2203d3d3d1c548f5ac4aa5922264bc425fe4b702b4ae2f0f9a7f,False
305,AA,B0,PASS,7.861981096844385,0.0048758056946098804,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/AA/evaluation/B0.json,d549b1898e931e85570682ee2424487adc7438eaf6d715616b241350b0e2c31b,False
305,AA,B1,PASS,7.7443694722915435,0.004891916178166866,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/AA/evaluation/B1.json,c9b38d0ef1da15cbb7c38f1ce74a2d153e4f6a358a23b694be060bed1311eafb,False
305,AA,B2,PASS,7.74577999211928,0.004905334673821926,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/AA/evaluation/B2.json,415e933ce903d6463ee2c1627a17c1dbe4fc61f07199ece86fb077dba36f44e3,False
305,DA,B0,PASS,7.716596405683761,0.004696999676525593,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/DA/evaluation/B0.json,2fe48c909703b8b63f8264b23ac3c9636b0a26b570aaf822318e68ef244af190,False
305,DA,B1,PASS,7.561526778895432,0.004601235501468182,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/DA/evaluation/B1.json,95b51ba32057b24149fc460cb36feff2c260931409c4a9f6891ff106a9b2de10,False
305,DA,B2,PASS,7.614831243582643,0.004706865176558495,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed305/DA/evaluation/B2.json,99cab607ad8920d970f0d720bf6856ed7986388ec7b538cbe0ab12187a4e8602,False
305,A_startup_down5,B0,PASS,8.109198561209933,0.005163334775716066,<ECT_ROOT>/archive/paid-node-07/runs/q128_startup_fresh8_v1/seed305/A_startup_down5/evaluation/B0.json,b509176e4854520ef80cc92dcf3c7a3a2c2854b44beb38e676f369752ea1adec,False
305,A_startup_down5,B1,PASS,7.973489359917233,0.005130993667989969,<ECT_ROOT>/archive/paid-node-07/runs/q128_startup_fresh8_v1/seed305/A_startup_down5/evaluation/B1.json,b363675f95f05bfdb5e7c4c0a50700044eb363adfee1b5672c78c2d3062c0929,False
305,A_startup_down5,B2,PASS,7.982836910564689,0.005169089417904615,<ECT_ROOT>/archive/paid-node-07/runs/q128_startup_fresh8_v1/seed305/A_startup_down5/evaluation/B2.json,90fb67aed5e854b1553bb1bf941c7db943f4134ce9e40fe40ffb411088a91bef,False
305,D_startup_up5,B0,PASS,8.236465774985977,0.005293801426887512,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed305/D_startup_up5/evaluation/B0.json,d496b9e51c3b34932d885207bae78ce88bf9f218634312f3efbd33fcb3e908a8,False
305,D_startup_up5,B1,PASS,8.108856107427819,0.005279467441141605,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed305/D_startup_up5/evaluation/B1.json,cd992b68223f0c3f0290f62bbde825223e95a3671099a7c9db3632a3a69cc6a8,False
305,D_startup_up5,B2,PASS,8.128528613063438,0.005310154054313898,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed305/D_startup_up5/evaluation/B2.json,48aafd35cea9a02f022ef350589969e962b81ef887e016e94e5154e69c5f1b20,False
306,DA,B0,PASS,8.774901690203075,0.0055731129832565784,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/DA/evaluation/B0.json,6634efc00608e67ec4dc2fb03eb56cfb15a0c3fe258b2ca9f41e45d09e279520,False
306,DA,B1,PASS,8.634822160550977,0.005508022382855415,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/DA/evaluation/B1.json,841b51c7e6b521e933301053940617fe31a2c74928fe2d601a689bc9173aea61,False
306,DA,B2,PASS,8.599435148606316,0.00552694546058774,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/DA/evaluation/B2.json,b83fc2017b6d8653da9fc39042a9c2e9ee89f3c7428b7e4a4f7848fabe3c84be,False
306,A_startup_down5,B0,PASS,8.733081020768317,0.005584103986620903,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/A_startup_down5/evaluation/B0.json,4429007257548acfb7d5dfd375e3fff5fd3c2cb019b0de8de085ba4d8dc8dfba,False
306,A_startup_down5,B1,PASS,8.573305624437236,0.005496567115187645,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/A_startup_down5/evaluation/B1.json,e26d3822f73a6ab10aa5a4002cbce839c0aa3ad3df7248ed88f96f8f89d60b04,False
306,A_startup_down5,B2,PASS,8.550187125938924,0.0055336253717541695,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed306/A_startup_down5/evaluation/B2.json,01d25332b652c68e1d338827f2eb4a63cf2a0712d1295e91e9d56e023e757f0d,False
306,D_startup_up5,B0,PASS,8.620585773811747,0.00549378152936697,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed306/D_startup_up5/evaluation/B0.json,2ca6833cbe82772f6b6a79a550012db8b31567817b9d0c9b1e3948230c4ebbf0,False
306,D_startup_up5,B1,PASS,8.434685023737504,0.005360449198633432,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed306/D_startup_up5/evaluation/B1.json,fa07c87d65bb3dc6ddf6ac62d852697ae6350a3e9597248369c7d8b41854b4dc,False
306,D_startup_up5,B2,PASS,8.459193289605595,0.00545094721019268,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed306/D_startup_up5/evaluation/B2.json,67c918ad824d3b80edef79ff7f31002fc959200d5ce58cb0ac285c381d53e0ec,False
306,AA,B0,PASS,8.521269611703184,0.00528627447783947,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed306/AA/evaluation/B0.json,2228719aedd1ad44400ad6b6a6e86da73eb24216d40bed6ddf046075e24d434f,False
306,AA,B1,PASS,8.39153130383973,0.005182460881769657,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed306/AA/evaluation/B1.json,6df9df48158871a97d713fefdef52dbb20ef93e0650947ae31dac67091eafcd9,False
306,AA,B2,PASS,8.307261711589145,0.0051952931098639965,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed306/AA/evaluation/B2.json,35550fae30d01737360ca3ae32ac1786cc822723dbfaa7a98b5dd87a090e4135,False
307,A_startup_down5,B0,PASS,9.799843737921677,0.006176335271447897,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed307/A_startup_down5/evaluation/B0.json,ce07aca6e1bf6ba467bfa8eb9023e8d506c846ad3e6f5240c2d139e8e4e50d22,False
307,A_startup_down5,B1,PASS,9.601689795436764,0.006081943400204182,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed307/A_startup_down5/evaluation/B1.json,bef92d26f97aac267f3171abf22affbe1124a5506f07c4f985c1f705913ada8e,False
307,A_startup_down5,B2,PASS,9.503823247190702,0.006029841490089893,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed307/A_startup_down5/evaluation/B2.json,a7b55325a5828a001648019f181ef9b87b813ad9ea981f2ff2b12020b3827449,False
307,D_startup_up5,B0,PASS,9.602022032182813,0.006072204560041428,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/D_startup_up5/evaluation/B0.json,0c0b34c70cd34aea7c98f87ba096aaa271aa58c1ff5e6061ca9c417e1935b221,False
307,D_startup_up5,B1,PASS,9.450302253302922,0.006061921827495098,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/D_startup_up5/evaluation/B1.json,09644feff75adc349ccc82243e63c113dec97f651197fab32dcc97e6bfe7a28c,False
307,D_startup_up5,B2,PASS,9.339159716573388,0.005979987792670727,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/D_startup_up5/evaluation/B2.json,787d349b1783a8e45d939131e77ac36ee1ed343fb6c35e2bcc2f49eb5407f846,False
307,AA,B0,PASS,9.561192581005425,0.006049587391316891,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/AA/evaluation/B0.json,9ba44fa2c2cb3aa788f8cc687eea58a12b49b1a3c1b688e1b48286c7e350c834,False
307,AA,B1,PASS,9.39599087026544,0.006007297430187464,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/AA/evaluation/B1.json,495f02054786e5f405393a611e344993e2963984f1119af26d2c24f1c8c99a3c,False
307,AA,B2,PASS,9.340110917100224,0.005998583976179361,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/AA/evaluation/B2.json,02056167245bf8b8b8b754c92d1c749684bc35429a3389d4eee9245016d1ca38,False
307,DA,B0,PASS,9.553698613388056,0.0059826266951859,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/DA/evaluation/B0.json,ba203979886a93dcc39e51f6b5cae9a06d49023c66a818282c467ab5eb3e8551,False
307,DA,B1,PASS,9.403145296025258,0.00595271959900856,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/DA/evaluation/B1.json,9f030300c9a48ffb5c10314e3204e4c072b9fb805d1f9120bf99abd0759405e5,False
307,DA,B2,PASS,9.29897417892694,0.005926989484578371,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed307/DA/evaluation/B2.json,dc676e3cfcc3c9140827aa78bdde83dd03dd78d8dfb9b8d0fbb5afaaa77740ef,False
308,D_startup_up5,B0,PASS,9.705179432050903,0.006397836841642857,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed308/D_startup_up5/evaluation/B0.json,a3a5f6902db0833a84c6aae45f08bb312627f354c67e6edcb100c15959246748,False
308,D_startup_up5,B1,PASS,9.49553494165646,0.006281650625169277,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed308/D_startup_up5/evaluation/B1.json,f5106a91e1587d938df18f9ff28d024ce27912c9a14ce57ad6880d2d5d95b270,False
308,D_startup_up5,B2,PASS,9.36698953501184,0.006190761458128691,<ECT_ROOT>/runs/q128_startup_fresh8_v1/seed308/D_startup_up5/evaluation/B2.json,3d627d35fca024a02b6a9da73a1b3c321accdde57bd6889b08cd6923937ab019,False
308,AA,B0,PASS,9.454159125597961,0.005996494088321924,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/AA/evaluation/B0.json,bd441c9fd1b7b54cb0f9720d04c0eed0a085025361a7999e38fa76d31d00b786,False
308,AA,B1,PASS,9.152329300681203,0.0057912059128284454,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/AA/evaluation/B1.json,8fbc6ac8f6147fc45c04570d9215e58f0b74cd64c88271c9947daf74f7e77d29,False
308,AA,B2,PASS,9.085996969147425,0.0057531544007360935,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/AA/evaluation/B2.json,bfeb7c4517e903e1659a8242868020dca144ac1e197b5c9bf0576a91e17a08c8,False
308,DA,B0,PASS,9.377685776248928,0.0059266602620482445,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/DA/evaluation/B0.json,fcf19cadfcd6ef2abe626559dbd2f45b00e8d53ebf38b62ab492bedcc58c56d0,False
308,DA,B1,PASS,9.13172990172431,0.005784592125564814,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/DA/evaluation/B1.json,4e6eb90df2bd932bc0f48378eb3e3c6740440d3d0f4476b8117e1e456ea4dcab,False
308,DA,B2,PASS,9.01919548722073,0.00569270271807909,<ECT_ROOT>/archive/paid-node-04/runs/q128_startup_fresh8_v1/seed308/DA/evaluation/B2.json,aca1f643f51352b261b2f805c804e55757d995e354865ae1dba6201ccadba222,False
308,A_startup_down5,B0,PASS,9.567786242497546,0.006032739300280809,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed308/A_startup_down5/evaluation/B0.json,e2a24cc0791ae564b6b1897e480499c15aa251b34f05b5bec85c0a3e142dc69e,False
308,A_startup_down5,B1,PASS,9.29699068791707,0.005861299112439156,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed308/A_startup_down5/evaluation/B1.json,83b67c84558801582687dd4c11f62b950c559ebfe2120b35d11af2d2fbc09f22,False
308,A_startup_down5,B2,PASS,9.195900218419233,0.005787394940853119,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed308/A_startup_down5/evaluation/B2.json,0c015c8ef45d26bffe04b71a592a517fdc2220f18422692663dc3698834d433e,False
