schema,experiment_protocol,branch,origin_arm,continuation_arm,switch_relative_step,protocol,arm,target_gap_scale,denominator_gap_scale,attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,stage,loss,loss_nonfinite_count,raw_grad_norm,raw_grad_finite_norm,raw_grad_nonfinite_count,sanitized_grad_norm,sanitized_grad_nonfinite_count,update_norm,update_nonfinite_count,model_norm,model_nonfinite_count,ema_norm,ema_nonfinite_count,sample_count,batch_sha256,t_sha256,base_r_sha256,target_r_sha256,denominator_r_sha256,target_delta_sha256,denominator_delta_sha256,base_r_zero_count,target_r_zero_count,target_r_equal_t_count,target_scaled_to_zero_count,denominator_r_zero_count,denominator_r_equal_t_count,denominator_scaled_to_zero_count,target_delta_min,target_delta_max,target_delta_mean,denominator_delta_min,denominator_delta_max,denominator_delta_mean,factor_nonfinite_count,nonpositive_denominator_count,learning_rate,grad_scale_before,grad_scale_after,step_skipped,elapsed_sec,gpu_hours_cumulative,online_ema_distance,radam_first_moment_norm,radam_second_moment_norm
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,709,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4709,4698,602752,602.752000,0,17.756839990615845,0,1423.1659826521388,1423.1659826521388,0,1423.1659826521388,0,0.1505393434876586,0,3962.4680854583266,0,3962.2851675946135,0,128,f0599bab53ff542fc85e2956213f983317255179d3e22dd15d3966589522b2b4,e212cc02a0fdc3f03a4e6da2c33636185f2c96bc81e62fff0e8a23ab3188b606,a4dbce2979ae7b675b595b54a7a474b5eaeb22458a66a22a101c592063f0a9a1,2ea6657a35ab91389c1d1622b8647583f1555bfe69e978635fba8c71d22052f6,2ea6657a35ab91389c1d1622b8647583f1555bfe69e978635fba8c71d22052f6,1c44d8ad508824b9bc52ef082417be7bba658b8ffc8ecfc7844f628e80df03a3,1c44d8ad508824b9bc52ef082417be7bba658b8ffc8ecfc7844f628e80df03a3,0,0,0,0,0,0,0,6.8332010414451361e-06,0.62701416015625,0.02018057374516502,6.8332010414451361e-06,0.62701416015625,0.02018057374516502,0,0,0.0001,64,64,0,6596.625295,1.832395915,19.794217096742187,365.06978369228773,86872.408991272066
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,710,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4710,4699,602880,602.880000,0,16.656455039978027,0,2294.85045462169,2294.85045462169,0,2294.85045462169,0,0.14839319118177702,0,3962.4680894302987,0,3962.2852610162399,0,128,9ea0054a791a7b1daa1a925397b0c2e16d4f14abfee44a63473840b68057ffdb,74661c2372a65c070dfb0aee5bd466f10e6731de8d12592a03b063d03e2204bf,4175b45d9b1010ed60e3e03414d8d52bd9cb4a7e8f54db0497f39472411e0086,4914de7a4cd249a49379c325a21e29790952c6dba7425cebbaf2b3b8292f22a4,4914de7a4cd249a49379c325a21e29790952c6dba7425cebbaf2b3b8292f22a4,df96c86112e36ab9b3ccf7ecde4c8565bf98e6677a8deb3d9551965ff2c08693,df96c86112e36ab9b3ccf7ecde4c8565bf98e6677a8deb3d9551965ff2c08693,0,0,0,0,0,0,0,8.827220881357789e-06,0.3210296630859375,0.012952670454978943,8.827220881357789e-06,0.3210296630859375,0.012952670454978943,0,0,0.0001,64,64,0,6598.581680,1.832939356,19.792844543162698,416.79968027022278,86939.569493096657
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,711,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4711,4700,603008,603.008000,0,16.705034613609314,0,1827.2209677887679,1827.2209677887679,0,1827.2209677887679,0,0.14795077536393159,0,3962.4680063906485,0,3962.2853543470201,0,128,24e9df05fe146f9efd24b5b98c8dc5d3591c654213f65564733b4556f12c7e9c,162189c766ac51ff5596d523638a9720920d869a46ec9a115a800e2b4b9d08b3,818f2b0456ca9dcbc77e9e82ec8930f677fb02e8f50c5c87f036bfb20e33e931,efce1046fa779353219fba384dc213c89e0a81cb86ed64c6cd9fdcdfb07e1708,efce1046fa779353219fba384dc213c89e0a81cb86ed64c6cd9fdcdfb07e1708,496fbbc911cbc07721a28b07d28baba8bcaf295a5d46f46fa6ece574581058d1,496fbbc911cbc07721a28b07d28baba8bcaf295a5d46f46fa6ece574581058d1,0,0,0,0,0,0,0,5.4378295317292213e-05,0.148040771484375,0.011893138173036277,5.4378295317292213e-05,0.148040771484375,0.011893138173036277,0,0,0.0001,64,64,0,6600.522459,1.833478461,19.791195349958912,451.20776312281595,86916.619539028892
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,712,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4712,4701,603136,603.136000,0,14.498624682426453,0,1416.4765451379017,1416.4765451379017,0,1416.4765451379017,0,0.14487147004300241,0,3962.4679719378732,0,3962.2854475609061,0,128,86ae1247e39f3f807c2fd9c74f2921eadc4e37e1f28890182683584b7e83e098,b3d19bac8476ef4284e695ed67ba838b9329567cafb588a8b63c966cade59db9,322dcf8f4c35246f33b0401c8eae2098b36cd124fbb16bcfca05461253a6e1a3,102d71417bc480c2e7eeebc9b66afd1cd524775bfe47e5e222f1228f25368c94,102d71417bc480c2e7eeebc9b66afd1cd524775bfe47e5e222f1228f25368c94,fada6337c2e51ecedd4ce4f9d0aeb8af7ec2da98c5420c9268454051019284db,fada6337c2e51ecedd4ce4f9d0aeb8af7ec2da98c5420c9268454051019284db,0,0,0,0,0,0,0,5.6791584938764572e-05,0.35556793212890625,0.019933340139687061,5.6791584938764572e-05,0.35556793212890625,0.019933340139687061,0,0,0.0001,64,64,0,6602.460314,1.834016754,19.789489073738352,383.46828195595259,86866.319304025616
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,713,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4713,4702,603264,603.264000,0,17.761988878250122,0,1719.2001906194448,1719.2001906194448,0,1719.2001906194448,0,0.14642680950182838,0,3962.4680130616362,0,3962.2855407556021,0,128,ecf979f93ef15735b35fb37cdbab2c6612489d68593097cacd813b9c8a1403f6,c5b9ae0b1348387d9d930eaff957712dca685dfecf126212699ffcb03665aac4,9d20a8ce7568157f76e32778d1b3355142365f4a94df1bc2d50f11f7ff9b8025,fd86f8b9323aefcfc326a8114086ff00ab025db38dd239acc5f61b683e830a7d,fd86f8b9323aefcfc326a8114086ff00ab025db38dd239acc5f61b683e830a7d,5b0bb818f39075b14263a428b3185779561f308eca762b6dd7dd84590d0f9ad2,5b0bb818f39075b14263a428b3185779561f308eca762b6dd7dd84590d0f9ad2,0,0,0,0,0,0,0,4.1790190152823925e-05,0.2874298095703125,0.011153222527354956,4.1790190152823925e-05,0.2874298095703125,0.011153222527354956,0,0,0.0001,64,64,0,6604.400393,1.834555665,19.787597457186454,408.93732369004221,86821.888475526401
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,714,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4714,4703,603392,603.392000,0,16.834702014923096,0,2063.8008700769979,2063.8008700769979,0,2063.8008700769979,0,0.14756717778327333,0,3962.4681014739799,0,3962.2856338880651,0,128,392b91d50ebd245214ec680f40d7cc39378d6c592f20a29a0a149336e5f32a96,496a3155f9a672e437247663547105a918466a08b726f4426a5037d662b1453d,152d93b3d8229ec357c5d9918bbbb090dc0232acbfadfd1cec2301ed0b8a1847,9d1456411d6b794627ac06941d7ec8ef0d3e9ed39093312df00dbc4f6621de59,9d1456411d6b794627ac06941d7ec8ef0d3e9ed39093312df00dbc4f6621de59,6af0d469597735a890f2034716b761d68fb2cdfd7de056ceb2749a57e6c19a6c,6af0d469597735a890f2034716b761d68fb2cdfd7de056ceb2749a57e6c19a6c,0,0,0,0,0,0,0,4.9996422603726387e-05,0.076372146606445312,0.008912702149245888,4.9996422603726387e-05,0.076372146606445312,0.008912702149245888,0,0,0.0001,64,64,0,6606.332068,1.835092241,19.786120632410345,335.55341010850253,86827.52959222463
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,715,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4715,4704,603520,603.520000,0,17.009777784347534,0,1802.1626291889913,1802.1626291889913,0,1802.1626291889913,0,0.14919081586188915,0,3962.46819278162,0,3962.285727044934,0,128,357d5035dd75ee850563b4e4f1719dc1d17b995f94d21234ba1e98f160702726,2a68461b210d4f2a210a0f640cd0c49bb837cdb183b1d419066ee5ff97b49b51,b35565c42e256fe33965a18fb119c31ad0cf712372d905af0fd6e86ca17797fd,15ca49fe7ef4fdd5e1009780f677c9156854f0438060d6d8bee7bb27e4ace706,15ca49fe7ef4fdd5e1009780f677c9156854f0438060d6d8bee7bb27e4ace706,4881297dee84c85fd56f4ff45e39a684a33ef68de353f9424fa28b656d1bfd6e,4881297dee84c85fd56f4ff45e39a684a33ef68de353f9424fa28b656d1bfd6e,0,0,0,0,0,0,0,2.2319494746625423e-05,0.5814361572265625,0.021884492365643382,2.2319494746625423e-05,0.5814361572265625,0.021884492365643382,0,0,0.0001,64,64,0,6608.263990,1.835628886,19.784579125872288,330.66867099079127,86806.744217595915
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,716,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4716,4705,603648,603.648000,0,17.687147617340088,0,1518.9750710431172,1518.9750710431172,0,1518.9750710431172,0,0.15143342927609652,0,3962.4683875629103,0,3962.2858203081882,0,128,904d9f7135d0929aa51bf3176e9513602870e3e2e3853d002ad31dce7762ae3d,3c5ec4b808bfe20f01f154fd270692de4f222ab9fe63bf17fd81ac01ee746a4e,0de5b368cdbdb2c633937e632ff5911067d2a25ac33553e1ba689dd9fdec5994,82a0d2ab19f4a0dda39b8c29609e349249c635f2d9eaa01c9c43aa7b54717478,82a0d2ab19f4a0dda39b8c29609e349249c635f2d9eaa01c9c43aa7b54717478,8fed63bea4900a006871c9e77ca52f9be453d96346469904a6b887900bd5d40d,8fed63bea4900a006871c9e77ca52f9be453d96346469904a6b887900bd5d40d,0,0,0,0,0,0,0,2.6768306270241737e-05,0.35817718505859375,0.015136626432649791,2.6768306270241737e-05,0.35817718505859375,0.015136626432649791,0,0,0.0001,64,64,0,6610.278174,1.836188382,19.783042286035364,344.3898561832097,86758.846345844227
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,717,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4717,4706,603776,603.776000,0,18.054564356803894,0,2032.5031013636039,2032.5031013636039,0,2032.5031013636039,0,0.1558240173558389,0,3962.4687012536301,0,3962.2859136798097,0,128,73894b691f83e8bc4583e8865866a07004f9ce9c2ac34e3d3157091f8436ee57,843c01387c7eefdfffa06fa28df31d5988360f085f02252f957d16530bda9b3e,fb0e69c461eec7a4f79920c6029699beac297982c1c54a0a770d44a4c86dd9dc,bb1b0ada5041d3aace5f7f4a30e9da9305296b966735ea37cac2b8e83b832c64,bb1b0ada5041d3aace5f7f4a30e9da9305296b966735ea37cac2b8e83b832c64,c6cedc013d1ccc78b45d7f49fa47c0bb5f1f655798833acba2d6d75026ff3c1d,c6cedc013d1ccc78b45d7f49fa47c0bb5f1f655798833acba2d6d75026ff3c1d,0,0,0,0,0,0,0,5.6338729336857796e-05,0.28299713134765625,0.010101538151502609,5.6338729336857796e-05,0.28299713134765625,0.010101538151502609,0,0,0.0001,64,64,0,6612.219813,1.836727726,19.782076419978566,394.28595348543274,86758.57738593148
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,718,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4718,4707,603904,603.904000,0,15.107130289077759,0,1425.6255472425039,1425.6255472425039,0,1425.6255472425039,0,0.15907866151662167,0,3962.4690388271561,0,3962.2860072050871,0,128,e0c0e26bcce4f3fb250c1ba560eca99e4d3f468d8634aabf09e74ded1d3c9bb5,66606f6e22c4cd3cd286fbb37b15ca4388b0a9724251034bc77b7686e03ed47d,585ae9195a8cb1534827861f4ad5d371b9e83e36c57000d79b55aec0ae36e02a,92d806f8a21b4397c774f755023cd8b67dd0ac21fa895bfc66131e667b97578a,92d806f8a21b4397c774f755023cd8b67dd0ac21fa895bfc66131e667b97578a,c84e15c5b23a069b8c96c7d2cea91b57ef2f1053b189b11d57c591bbe5227d08,c84e15c5b23a069b8c96c7d2cea91b57ef2f1053b189b11d57c591bbe5227d08,0,0,0,0,0,0,0,0.00013813609257340431,1.0407257080078125,0.020411375677213073,0.00013813609257340431,1.0407257080078125,0.020411375677213073,0,0,0.0001,64,64,0,6614.153289,1.837264803,19.781400238813035,409.76626965021308,86704.166959945826
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,719,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4719,4708,604032,604.032000,0,15.820923447608948,0,1998.8819123152366,1998.8819123152366,0,1998.8819123152366,0,0.16367919199572412,0,3962.4693262008423,0,3962.2861009068324,0,128,4e97a62f6bee3767b8a100dca2bf1e9dba405b8fcd23e4d2272899ee8e8b1050,05e65619bef1aa09a308de81ef9b09069b844a31b4a22533b67ebd03ed849dd4,5e11fe58deb050e262f1251eb166a8877137ddae8547dc06a7099e5d0a8f0b79,34e4ca52806d10eaced01c89dfb77901533f894d756787f97cfa27813889adb5,34e4ca52806d10eaced01c89dfb77901533f894d756787f97cfa27813889adb5,4878a4a8995abbc15e393d47d53eff85466d70ca9167d98243cef080817dd704,4878a4a8995abbc15e393d47d53eff85466d70ca9167d98243cef080817dd704,0,0,0,0,0,0,0,4.992261528968811e-05,0.30525970458984375,0.013403562712483108,4.992261528968811e-05,0.30525970458984375,0.013403562712483108,0,0,0.0001,64,64,0,6616.109678,1.837808244,19.780501930782609,470.13128080554196,86707.638628479704
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,720,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4720,4709,604160,604.160000,0,14.898637056350708,0,1972.8211158240588,1972.8211158240588,0,1972.8211158240588,0,0.16157517241719294,0,3962.469648864073,0,3962.2861947570236,0,128,766b41c70ff7f7d5d791a4bef2f99fc5b64044118ef191f94a652e056aa3dd5a,2b4b041107abea5810bc36c3287c0b0766af3013be3dc91a9dc12c22cb063895,45e4cf3cfcb7f50dbca904179ced0c4df16389030c13160f8a86f1ff5fd93f60,4894ac3de7aa631d8ac0056d5ac82c3a4739015f3a42097c0cc3f01209ee4130,4894ac3de7aa631d8ac0056d5ac82c3a4739015f3a42097c0cc3f01209ee4130,10fd8430cf808eccd5137e6022e4017314ad7ff52bb435fba301b9a1c04a103d,10fd8430cf808eccd5137e6022e4017314ad7ff52bb435fba301b9a1c04a103d,0,0,0,0,0,0,0,7.6695112511515617e-05,0.3476409912109375,0.01880726998206228,7.6695112511515617e-05,0.3476409912109375,0.01880726998206228,0,0,0.0001,64,64,0,6618.050970,1.838347492,19.779963958174719,397.01311041401362,86695.886009944283
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,721,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4721,4710,604288,604.288000,0,17.133696317672729,0,1789.9647978481494,1789.9647978481494,0,1789.9647978481494,0,0.15852042043460698,0,3962.469952226641,0,3962.2862887899441,0,128,fe32003e7f2895e47ffcb600cf8d70ac7e69af6db25fb685b1b844a715175dbe,8e7ec080398046d146ebf476b8023f6236ee106ef8ba1033ab887c5a0bd54f93,b0e2e361760bf7b78f03bacce17caa1c21510cad7c6082a38430e4cdb3016dd1,f7ec879667bfb020974ac02c13b0ad2ab75d464b9c4fb1fbdd0bca45669b3631,f7ec879667bfb020974ac02c13b0ad2ab75d464b9c4fb1fbdd0bca45669b3631,c333c2d3ff79583ff8eb6f5f2fa47666b6903e86170384d985a53a9a4a6cfc2f,c333c2d3ff79583ff8eb6f5f2fa47666b6903e86170384d985a53a9a4a6cfc2f,0,0,0,0,0,0,0,3.3107353374361992e-05,0.27912139892578125,0.014387167175300419,3.3107353374361992e-05,0.27912139892578125,0.014387167175300419,0,0,0.0001,64,64,0,6619.989110,1.838885864,19.77916995614688,373.16110530992449,86673.626661099188
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,722,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4722,4711,604416,604.416000,0,16.67550790309906,0,1100.9127933722698,1100.9127933722698,0,1100.9127933722698,0,0.15356714307018202,0,3962.4702630101333,0,3962.2863829946446,0,128,18265d2be772e26cf96b59e00e68f9f7eecd7f2055d5a1b9a990e03dc49f01db,4333146f4886042bd8f8d8977fe3bc25dfbc75282a1a8dd74d11b9cbdb2e44b0,5e7fb24a728849c48b976d55a4f98a7f3c3b940c6b12252aeee3cc5f3dd7ffca,3ae1b862d2c19988777f2e80eb9fa8d76cefedca70a0419ab6fede8814a885c0,3ae1b862d2c19988777f2e80eb9fa8d76cefedca70a0419ab6fede8814a885c0,851f95da228c6c0c494d252ad943dd8cba0d963f94b014124817aed90cc88fb6,851f95da228c6c0c494d252ad943dd8cba0d963f94b014124817aed90cc88fb6,0,0,0,0,0,0,0,4.0289829485118389e-05,0.24083709716796875,0.013927224848885089,4.0289829485118389e-05,0.24083709716796875,0.013927224848885089,0,0,0.0001,64,64,0,6621.922212,1.839422837,19.778237573422274,356.28686799283986,86606.735927870584
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,723,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4723,4712,604544,604.544000,0,16.199228763580322,0,1741.9979851557252,1741.9979851557252,0,1741.9979851557252,0,0.14562778940226789,0,3962.4706687658595,0,3962.2864774190589,0,128,6a1f333917213f42ce9125c6858688af00af5c9e3d55d843b384f043cb0cb913,228d49e2b2481f391441b2fed2daa77e7083bfdf16b62e482840d4adaa7ac0dd,09dedc8375ed746050c8d772b339b5ffe012f36f1dec4c1a863eacf22c7b4c83,5f096e5b96c7d49eb865d04ce611886a184358d538962cc241683d607cebdc8c,5f096e5b96c7d49eb865d04ce611886a184358d538962cc241683d607cebdc8c,95da23738471e8e0199dd5c7481a22b8a1c0020c687a7d9b2ceee046d23330ac,95da23738471e8e0199dd5c7481a22b8a1c0020c687a7d9b2ceee046d23330ac,0,0,0,0,0,0,0,2.8000329621136189e-05,0.089952468872070312,0.012112632743082941,2.8000329621136189e-05,0.089952468872070312,0.012112632743082941,0,0,0.0001,64,64,0,6623.857872,1.839960520,19.777155349688389,360.5978765905304,86596.213622017982
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,724,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4724,4713,604672,604.672000,0,15.432419538497925,0,1700.0206391419426,1700.0206391419426,0,1700.0206391419426,0,0.14710632120099168,0,3962.4711072629425,0,3962.2865720377349,0,128,1410b86bac3ceceba2c2738bbf0ea1ea593d9199a0550b70cdf16888078b4303,ea756566730f80da852ec8bcf862ce6c266ff0c6c9705b64dafca73b81e7970e,6476269863edc3d72200d6fdf9a0f2763499f8a269b7db410ac50117c7f50955,c2b22ef4f2e88201aabe61f89b309d4d9bb2bd51b086b4300427c761d7cfbcd8,c2b22ef4f2e88201aabe61f89b309d4d9bb2bd51b086b4300427c761d7cfbcd8,31c92bfcf881e6299ca25c0cbfbe550c4b334512f46b08b423984f5e52839b23,31c92bfcf881e6299ca25c0cbfbe550c4b334512f46b08b423984f5e52839b23,0,0,0,0,0,0,0,2.4303793907165527e-05,0.22328567504882812,0.012463992810808122,2.4303793907165527e-05,0.22328567504882812,0.012463992810808122,0,0,0.0001,64,64,0,6625.794370,1.840498436,19.775867253905066,323.80273175631652,86572.110243720614
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,725,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4725,4714,604800,604.800000,0,15.726816296577454,0,2266.6310309619157,2266.6310309619157,0,2266.6310309619157,0,0.1513757940792165,0,3962.4715682334081,0,3962.2866669435462,0,128,9a8dd44131deaf59d62ee49e63ddd5a2c16ba66134a390d65613ffc09418fde7,8a378fcb44bc5ccad77dfb24c79de03aa78906f680d5f316211d65f9a226e2b0,e3b1abef4219da7a0a67aa2008841fee32234350fe67e5c80a7b437869af4e26,e8d0f63e0eca565ff4247c78992c1e7f821a18942347034f69c2dd9af582b8cf,e8d0f63e0eca565ff4247c78992c1e7f821a18942347034f69c2dd9af582b8cf,caa68d95fe35f3fcd59a8afdfe1f6a64564508d15db8c1465f33cd3c76d0ba88,caa68d95fe35f3fcd59a8afdfe1f6a64564508d15db8c1465f33cd3c76d0ba88,0,0,0,0,0,0,0,3.8530910387635231e-05,0.176544189453125,0.012731723312754184,3.8530910387635231e-05,0.176544189453125,0.012731723312754184,0,0,0.0001,64,64,0,6627.730528,1.841036258,19.774094700906463,356.55303356465799,86570.0052980404
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,726,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4726,4715,604928,604.928000,0,17.901098251342773,0,1624.0780572014919,1624.0780572014919,0,1624.0780572014919,0,0.15384767189584353,0,3962.4719894712548,0,3962.2867620605102,0,128,10abd20a01c8bf6cb6750ed0ddd426767a932dfef46f6f763761d7e721273cf1,a21bacedc3d9aeb8c531b357cbc4827f3c365a6ce06e414fc35978eaa976db47,6d0df7415d99006794b083b21408a23547c9ed779f28bacc67a32e161be9f3fe,80965c210688fb1afe9315f34872874d34332223f6aaba1319c5e0c47200f8ab,80965c210688fb1afe9315f34872874d34332223f6aaba1319c5e0c47200f8ab,340bca8ce95222a203389c8e44b5343a150a1df93104e344bd2d368010728d70,340bca8ce95222a203389c8e44b5343a150a1df93104e344bd2d368010728d70,0,0,0,0,0,0,0,4.837987944483757e-05,0.08718109130859375,0.010045130853541195,4.837987944483757e-05,0.08718109130859375,0.010045130853541195,0,0,0.0001,64,64,0,6629.662396,1.841572888,19.772538108777574,353.24616302102442,86517.942954585757
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,727,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4727,4716,605056,605.056000,0,16.749938607215881,0,2736.522083318941,2736.522083318941,0,2736.522083318941,0,0.16334720033536276,0,3962.4722719431547,0,3962.2868573308924,0,128,79b39140cd8657833f6d2f071dd4f6be48814489fe2c31afad1d745e12ac56ec,55baf8962d3a447cd94f1e1ffaa04d4b270645f6caaf659c275ea4a264892a53,b1f40af4eff27ce80c6db276c2b98dcf7dd671d913d250bc2effa82b1ba31505,f1869c702a43702b2b3d247816cfbf1629476a324f33f170f54cbf636cb8abcb,f1869c702a43702b2b3d247816cfbf1629476a324f33f170f54cbf636cb8abcb,a1865b25cd26e91d2cd170598e0a77b32647a70ba126c9e26679d926b8af5019,a1865b25cd26e91d2cd170598e0a77b32647a70ba126c9e26679d926b8af5019,0,0,0,0,0,0,0,3.7861638702452183e-05,0.039120674133300781,0.0080419263686053455,3.7861638702452183e-05,0.039120674133300781,0.0080419263686053455,0,0,0.0001,64,64,0,6631.595450,1.842109847,19.77044809219948,444.88325564761453,86534.959926917087
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,728,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4728,4717,605184,605.184000,0,17.327676653862,0,2318.346557224093,2318.346557224093,0,2318.346557224093,0,0.16483933788498781,0,3962.472429686818,0,3962.2869526261297,0,128,dc4910f240b93c379bff6c2dd845a40e11149ba2c3da63e3d62f434f4f73d768,63881557fdc1e7f4cb81869e2f2bc69acf2e630fe88a58d0a0d0c5763789ee00,370bb7badf3ab0ad1c0064df52f0f54184cdaaea0fcdea92f125e99fffa2bdb0,8dba2c7650e5a03705c73e4213a56c5938b0b6cb39dba998177e06df6d5485d0,8dba2c7650e5a03705c73e4213a56c5938b0b6cb39dba998177e06df6d5485d0,6104cea3b4f1f3eac308a089c3782e55f124e6c091a75415aec253e68ce13674,6104cea3b4f1f3eac308a089c3782e55f124e6c091a75415aec253e68ce13674,0,0,0,0,0,0,0,2.5590532459318638e-05,1.64959716796875,0.024175953585654497,2.5590532459318638e-05,1.64959716796875,0.024175953585654497,0,0,0.0001,64,64,0,6633.531135,1.842647538,19.768474821527519,424.38798178688501,86572.709813844805
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,729,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4729,4718,605312,605.312000,0,16.037696599960327,0,2188.2645094099939,2188.2645094099939,0,2188.2645094099939,0,0.17253452343404221,0,3962.4724537235193,0,3962.2870478916552,0,128,a1a9b616f13f8c9820f0d0a3b71453796d879233a8417b6c2d8484de351c93c2,ab8fba8020aa28c5ee98db8e8379448bc73df1f0c8fb9a928015d8b856d9bd12,e9c3d06b166fadf15eaff4d48d5d67310bafa1d05df4f1a58b28af1245875723,ba763f42e4b70f736df9d9193092fc9e64a88ea91354434f6ae4630899f99e77,ba763f42e4b70f736df9d9193092fc9e64a88ea91354434f6ae4630899f99e77,ab4298762c5185463680d85305170304892f8138b77a859f76fc565e18c50bdc,ab4298762c5185463680d85305170304892f8138b77a859f76fc565e18c50bdc,0,0,0,0,0,0,0,4.015269223600626e-05,0.18008804321289062,0.011522336804773659,4.015269223600626e-05,0.18008804321289062,0.011522336804773659,0,0,0.0001,64,64,0,6635.464549,1.843184597,19.766684441138946,444.85202529065697,86553.980907407327
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,730,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4730,4719,605440,605.440000,0,16.181366801261902,0,1513.9808113620277,1513.9808113620277,0,1513.9808113620277,0,0.16697213248012185,0,3962.472441620002,0,3962.2871431462891,0,128,d469157741decdb5a2ac3f2d72cb73681fc0a67b254a49a924e84b6f40cf41b1,369a4aceada5ddf7fe4351730e3cdcdf2b2688b8e91e67e46002dceb771cd2ff,3bb97bae76ddcaa0f719dc1c6cc93ccac11cc5956043db24a1cc20aa4c5bb99a,d178bf90cc946846037461d6071a42610cf91078c9b630ea531936ba8cba63f9,d178bf90cc946846037461d6071a42610cf91078c9b630ea531936ba8cba63f9,dd9c4b036aebb6af2a491785a8b1e7edccaf44c91f05f0dbb3a027e925c4fac6,dd9c4b036aebb6af2a491785a8b1e7edccaf44c91f05f0dbb3a027e925c4fac6,0,0,0,0,0,0,0,7.2216615080833435e-05,2.54193115234375,0.033357370994053781,7.2216615080833435e-05,2.54193115234375,0.033357370994053781,0,0,0.0001,64,64,0,6637.398043,1.843721679,19.765044332914758,412.17750424279694,86514.548509379791
